causality_from,causality_to,weight
stfgov,dscrsex,0.011486706317219972
rlgdnm,wrkctra,0.011484264102173146
dscrsex,eiscedm,0.011384823936028424
hincfel,mbtru,0.011370115409439989
domicil,uemplip,0.01136942702185454
rlgdnno,edctnp,0.011351483784233292
dscrrce,crpdwkp,0.011348624976682375
ctzcntr,edulvlpb,0.011328973052322042
edlvmdie,impcntr,0.011328272135540336
nacer2,edlvfdlt,0.011316893000428756
uempli,edulvlmb,0.01130504621540189
eiscedm,aesfdrk,0.011230803878476317
uemplip,trstprt,0.01121336297643754
iorgact,hlthhmp,0.011192628964569483
edlvdfi,stfedu,0.01119167760980444
imdfetn,dscretn,0.011179606746717065
uemplip,njbspv,0.011174187522540707
uemplip,wkhct,0.011174187522540707
uemplip,wkhtotp,0.011174187522540707
uemplip,wkhtot,0.011174187522540707
trstplc,stfeco,0.011165032717275473
dsbldp,sclact,0.011160358896687893
stfhlth,bctprd,0.011089346074260951
dscrntn,dscrrce,0.011075910848550925
stfdem,edlvpdch,0.011057481002365387
edctn,eiscedf,0.011032721708549895
dscrrce,pdwrk,0.011030549154369233
impcntr,stfdem,0.011015196982887124
edlvpdch,rlgdnm,0.010995833860429065
crpdwkp,dsbld,0.010979440955098924
rlgdnach,uempla,0.010959404654541219
trstprt,marsts,0.010913079087554484
cmsrv,dngnapp,0.010884086499282401
rlgdnach,edctnp,0.010866449116632745
emprf14,cmsrv,0.010849603835459028
wkdcorga,clsprty,0.01081886645436108
pplfair,trstep,0.010785757183733348
trstep,edlvpdch,0.010774084850973822
stfhlth,facntr,0.010753064225173532
trstun,edlvfdie,0.01073901909632085
dngoth,pdwrk,0.010731336103036275
emprf14,edulvlmb,0.010690129718565804
happy,edulvlfb,0.010655875051278851
trstprt,dsbld,0.010650408267176358
crpdwk,imueclt,0.010641875787353032
pdwrkp,edulvlfb,0.010639040844789054
mainact,rlgdnach,0.010626197391671921
emprelp,edlvmdie,0.010613960996483963
edlvdch,rlgdnm,0.010558562174602479
rlgdngb,nacer2,0.010549255561581816
edulvlfb,dscrage,0.010525566758478058
eisced,edlvmdch,0.010475458137331806
dscrrlg,uempla,0.010421781596628654
rlgblg,polintr,0.010384451552909686
eiscedp,edlvdch,0.010384078405286351
edlvpdch,mnactp,0.010364589857836108
dngoth,domicil,0.010363849599686586
rlgdnie,pdjobev,0.010357619654833762
dscrrlg,edlvmdfi,0.010336396346743874
impcntr,mocntr,0.010288890551726652
trstplt,pdwrk,0.010279005051682347
dngnap,uemp5yr,0.010254734602837691
dsbldp,aesfdrk,0.010246117407090152
rlgdnach,maritalb,0.010239467327736243
stfedu,rlgdnm,0.010234144750292572
dscrsex,dscrage,0.010227866907027885
edlvpdlt,rtrdp,0.01022337935641858
edlvpdlt,dscrgrp,0.010218804116651714
facntr,edlvdlt,0.010152256308407645
crmvct,eiscedp,0.0101450509220109
lvgptnea,impcntr,0.010136941622827446
pdwrkp,emprf14,0.010105741871481298
dscrntn,edulvlmb,0.01009824840780691
dngna,eiscedm,0.010085940182870137
bctprd,trstprl,0.010058512026875771
dngdkp,dscrdsb,0.010044364329432703
ctzcntr,eiscedm,0.010038632300782023
imsmetn,uempli,0.01002501489780757
edlvfdie,emprm14,0.01000606186369591
rlgdnach,mainact,0.009979065621292568
edlvmdlt,dsbld,0.009978311981528334
chldhhe,emprm14,0.009915250618891563
dsbld,impcntr,0.00990232184474097
eiscedm,uemplap,0.009894813844285665
rlgdnach,edlvfdch,0.00984496363906829
dsbld,edulvlb,0.009842848637084192
sclact,dscretn,0.00984185144850653
edlvmdie,stfeco,0.009831443891921157
edlvpdlt,emprm14,0.009799890605690566
dngna,imwbcnt,0.009771298859543955
eiscedm,uemp3m,0.00976623121811581
edulvlmb,uemplap,0.009763026143643945
eiscedf,trstprl,0.0097555609393929
bctprd,edlvdfi,0.00971638486954566
imsmetn,dscrsex,0.009712894313248593
dsbldp,pdwrkp,0.009710638823893919
ctzcntr,pdjobev,0.009702211782840087
pplhlp,uempli,0.009700340410843125
imbgeco,crpdwkp,0.009677366656304955
rlgdngb,rtrdp,0.009675074661732376
aesfdrk,dngoth,0.009627283774355642
mnactic,pdwrkp,0.00959641446353783
rtrd,bctprd,0.009581481786035989
edlvmdfi,crpdwkp,0.00956693941040964
dscrntn,hswrk,0.009565504306684222
eisced,dngnap,0.00955739616069557
ctzcntr,rtrdp,0.00955234928090358
clsprty,imwbcnt,0.009520276781115153
impcntr,pdwrk,0.0095064321901474
eiscedp,uemplap,0.009480347996060616
cmsrv,emprelp,0.009468461135908914
tporgwk,edlvmdlt,0.009461000843846185
stfedu,edlvdfi,0.009443208310822307
rlgblg,uemp3m,0.009421156734168275
trstep,mocntr,0.00936536107801985
atncrse,rlgblg,0.009347038576114325
imbgeco,dngoth,0.00932840837620142
dngna,stfhlth,0.009323957066980741
rlgblg,dngnap,0.009281685430956747
dscrlng,wrkctra,0.009232135792060607
aesfdrk,dscrsex,0.009230829552963594
pplfair,uemplip,0.009228399895881825
rlgblg,edlvpdie,0.009211582856384806
rlgdnie,edlvfdie,0.009209867894362116
bctprd,mnactp,0.009178576235648918
pdjobev,eiscedf,0.009173477449225712
edulvlb,rlgdnie,0.009162754469410742
crpdwk,dscrgnd,0.009149965450390464
edlvpdie,imdfetn,0.009149580689756763
rlgdnno,emprf14,0.009148446254379813
rshpsts,edlvdie,0.009108618259968067
uemplip,lvgptnea,0.00909123241279134
wrkac6m,nacer2,0.009083527324321092
wrkctra,dngna,0.00904941672373618
dsbldp,pplhlp,0.009038643224711006
dsbld,edlvpdlt,0.009028087925259436
edulvlpb,crpdwk,0.00901642477538786
bctprd,occf14b,0.008999391924403181
jbspv,atncrse,0.008990170910340455
dscrgnd,trstprt,0.008977786739136781
stfedu,rlgdnach,0.008971810913646606
impcntr,pdwrkp,0.008953412492612917
dscrage,hswrkp,0.008947921560373794
emprm14,edlvfdie,0.008946209062159864
imdfetn,dsbldp,0.00893786818466457
pplhlp,facntr,0.008914568049732306
imueclt,pplhlp,0.008897953839014129
trstun,clsprty,0.008887853479383458
trstun,edlvpdfi,0.00885158336208957
bctprd,edlvpdlt,0.00883912240878653
marsts,sclact,0.008838262672606852
trstlgl,rshpsts,0.008821571540428369
dscrntn,dngnap,0.00881672464936166
edlvpdch,trstplc,0.008803232057906424
trstlgl,sclmeet,0.008774191392564683
rlgdnno,stfeco,0.008769881171962736
edlvfdch,domicil,0.008751723312931788
iorgact,uemp5yr,0.0087421785730845
imwbcnt,edlvpdch,0.008733822592293959
edlvpdfi,dsbldp,0.008708925295676392
edlvpdlt,eiscedf,0.008708442811963146
edlvpdie,ctzcntr,0.008706824816767648
occm14b,rlgdnach,0.008675003454522046
wkdcorga,edulvlb,0.008670568159837466
edlvpdch,dscrntn,0.008665323761632947
dscrsex,rtrdp,0.008664314009028867
dscrdsb,pplhlp,0.008663415705684956
dscrage,rlgdnm,0.008648511051946181
stfgov,edlvmdch,0.008642935689211977
imueclt,edctnp,0.008584314548909719
stfeco,edulvlfb,0.008581701620089727
dvrcdeva,lrscale,0.008570359437986057
dngothp,dngoth,0.008567530034793304
dscrntn,cmsrv,0.008532596404582406
wrkac6m,trstlgl,0.008530836102041646
edlvdie,crpdwk,0.00846736783991521
stfhlth,edlvmdch,0.008466653705878194
edlvfdfi,wkdcorga,0.008433647581818346
edlvmdch,occf14b,0.00842516647731223
edlvdie,eiscedf,0.00831399412917349
edlvdlt,rtrdp,0.00831078729701934
edlvmdfi,atncrse,0.00830158610068444
rlgdngb,wrkctra,0.008258609524157932
hincfel,wrkac6m,0.00825781398390791
uemplip,aesfdrk,0.00825111430074861
pdwrkp,pdwrk,0.008223465729251075
trstprl,trstplt,0.008214471936692135
dscrrce,pdwrkp,0.008213841354180872
cmsrv,stfgov,0.008196884318445063
crpdwkp,uempli,0.008192950683080381
edulvlfb,emplrel,0.00817720084520774
rtrdp,cmsrv,0.008105144655877305
dsbldp,stfedu,0.00801932473406685
rlgdnno,edulvlb,0.007970827309558115
wkdcorga,cmsrv,0.0079551683052759
dsbld,imbgeco,0.007925337010763596
dsbld,trstep,0.00789385065448052
dscrdsb,imsmetn,0.007881236097453552
atncrse,aesfdrk,0.007859758222174357
edlvpdch,lvgptnea,0.007844698456197861
rlgblg,rtrdp,0.0078063980845518854
dngoth,edlvfdie,0.007758587081418099
dscrrce,rshpsts,0.007751469378824191
impcntr,edulvlb,0.007733002528223107
dngdkp,edlvpdie,0.007729978160646203
imsmetn,lrscale,0.007695686961688847
stfhlth,rlgdnlt,0.007685325957309537
occm14b,cmsrv,0.007682066088469032
eiscedf,jbspv,0.007636254530219648
eiscedm,dsbld,0.007621826148248759
mnactic,edulvlpb,0.007603143846035262
dscrsex,edlvpdch,0.007579777377721905
crmvct,polintr,0.007551627343057372
hswrk,dvrcdeva,0.007539730849860295
bctprd,edlvmdie,0.007533331885880595
dscrlng,hincsrca,0.007520884773196686
rlgdnie,rlgdnm,0.0074681848266887965
rtrdp,edctn,0.007456361792218147
dscrdsb,nacer2,0.0074319576247849906
hswrk,iorgact,0.007378100340433111
health,trstep,0.007322203694837888
dngnapp,rlgdnlt,0.007234926795333961
hincfel,hswrk,0.007232741673325903
dngnap,trstprl,0.0072324128595120316
aesfdrk,edlvdlt,0.007227658538266034
dscrrce,edctn,0.0072231242323530995
edctn,trstplc,0.007216619446853964
hincfel,dscrlng,0.007185340901766694
uempla,nacer2,0.007159860589078831
rlgdnlt,eiscedp,0.007130068336434044
trstplc,rlgblg,0.007122924134421352
eiscedm,hlthhmp,0.007102590519225148
lvgptnea,trstep,0.007017582813329877
dsbld,edctn,0.006995625392004823
edlvpdlt,edctn,0.006980536234950596
edlvpdfi,imueclt,0.006977940177149644
crpdwk,edlvfdch,0.006933920340673146
dsbld,uemp12m,0.006912640864355939
trstlgl,crmvct,0.0068538465141814026
iorgact,dscrsex,0.006783816991205269
sclact,freehms,0.006743992906258461
imsmetn,edulvlpb,0.006716760641833262
pdjobev,eiscedp,0.006694268615899064
eisced,pdjobev,0.006687113084661141
rlgdngb,emplrel,0.006641984360037691
edlvpdlt,trstprl,0.0066086764151971275
eisced,mbtru,0.0066066914909527555
occf14b,edlvfdie,0.006596475364347362
health,jbspv,0.006594204682838396
rlgdnlt,sclact,0.006589301769294752
dsbld,polintr,0.00658812827016713
cmsrv,crmvct,0.00657377688478665
pdwrkp,rshpsts,0.0065618966697429115
trstlgl,mocntr,0.006548640766258912
dsbldp,impcntr,0.006521659229341281
dscrage,aesfdrk,0.006469236506969893
uemplip,chldhhe,0.0064219489821750325
trstplc,dscrgnd,0.0064105264580836055
maritalb,uempla,0.00637560893081298
dngdkp,edulvlfb,0.006362147521294666
uemp3m,uempla,0.006347116292925607
trstplc,dsbldp,0.006343426499558089
nacer2,uemp5yr,0.006314850716192394
stflife,uemplip,0.006301742809798491
rlgdnach,dsbldp,0.006292005516497841
njbspv,ctzcntr,0.006278784428592546
wkhtot,ctzcntr,0.006278784428592546
wkhct,ctzcntr,0.006278784428592546
wkhtotp,ctzcntr,0.006278784428592546
trstplc,dscrdsb,0.006250182796444119
polintr,edlvpdch,0.006241646190026907
iorgact,edlvdfi,0.006239593619476645
edlvmdch,eiscedp,0.006180878893470167
bctprd,imueclt,0.006177011214861784
mnactic,dngna,0.0061437081213702865
crmvct,trstlgl,0.006045387659158699
hswrk,pdwrkp,0.006024753637874067
edlvpdfi,emplrel,0.006016245673983761
occm14b,edlvpdch,0.005998089169457169
maritalb,rlgdngb,0.005995232732019677
stflife,eiscedf,0.005992977562304963
tporgwk,wrkac6m,0.005992787609783105
edlvmdch,edulvlb,0.005980589553471853
health,crmvct,0.0059341465235618895
trstprl,pdjobev,0.005929565758538945
dscretn,mnactic,0.005929379824184275
polintr,edagegb,0.005908055339481792
eiscedp,uempla,0.005877123506994826
hlthhmp,dngnapp,0.005863396183002349
dscrntn,tporgwk,0.005829372127804301
crpdwkp,edulvlb,0.005784583270787534
trstun,trstplt,0.005784197631842999
dngna,dscrdsb,0.005731343641414248
trstlgl,dsbldp,0.005678165621643486
polintr,edlvfdfi,0.005635969900308402
trstplc,sclact,0.005619927184178343
dscrlng,dvrcdeva,0.005611947326790212
edlvfdlt,mocntr,0.005602360742843086
hincfel,edlvmdfi,0.0055909900979271634
trstlgl,dngoth,0.00558628845706987
rlgdnm,eiscedf,0.005571693439594301
dscrlng,uemplap,0.00554771091814147
cmsrv,iorgact,0.0054455032987085275
rlgdnie,pdwrkp,0.005407732878515245
eiscedf,uemp3m,0.005407675384377468
jbspv,dsbldp,0.005406985511872686
stflife,edlvpdfi,0.005402615617901216
edlvdie,pdwrk,0.005363362067264038
dscrlng,mainact,0.005328662970855595
lvgptnea,eiscedf,0.005315361322588516
dvrcdeva,pdwrkp,0.005284393106806444
imsmetn,facntr,0.005267959886814062
dscrlng,estsz,0.005237842121297846
edlvmdie,trstplt,0.005220964016854464
jbspv,emplrel,0.005216444786000293
rlgdnm,edulvlfb,0.00514832591102269
hincsrca,eiscedm,0.0051366242039231486
uemp3m,clsprty,0.005115695327970758
ctzcntr,dvrcdeva,0.005089048554693394
mocntr,edlvmdfi,0.005082755300149726
edlvdlt,jbspv,0.0050718489044406095
rlgblg,emplrel,0.005063079785960774
dscrrce,trstep,0.005059315098810933
trstprl,uempli,0.00502343866270908
rlgdnach,emprelp,0.004952244785648166
edlvmdie,nacer2,0.004889612487740787
dngna,pdwrk,0.004889307026756565
eiscedp,crpdwk,0.004849572271542299
edlvmdfi,iorgact,0.004825369640560323
lvgptnea,dngnap,0.0048249530689642925
mnactp,rlgdnach,0.00480078811493672
eiscedp,uemp3m,0.004752548951090438
sclact,rlgdnach,0.004745060587642014
edlvdie,edlvfdie,0.004704899883009178
dsbldp,mbtru,0.0046413760376397065
dscrdsb,trstep,0.00464088624160984
dscrdsb,hincsrca,0.004628638639288439
edlvdfi,uempla,0.004581876498352774
njbspv,lvgptnea,0.004577888893277218
wkhct,lvgptnea,0.004577888893277218
wkhtot,lvgptnea,0.004577888893277218
wkhtotp,lvgptnea,0.004577888893277218
stfhlth,uemplip,0.004571143437268298
trstplc,rlgdngb,0.004560636779687606
chldhhe,edlvmdch,0.004548031930668314
occf14b,rlgdngb,0.004530990308692508
edlvdch,rshpsts,0.0045264179554445685
health,dscrsex,0.00451357525471411
edlvfdch,maritalb,0.004503712041908824
happy,hswrk,0.0044931341357293125
bctprd,dscrlng,0.004462157168097634
trstprl,tporgwk,0.004440406157063946
bctprd,aesfdrk,0.004353399414464602
dscroth,dngnapp,0.004317453509744169
emprm14,edulvlfb,0.004286316584587835
dscrrlg,nacer2,0.004271734757366204
dsbldp,stfdem,0.004262128337276912
marsts,domicil,0.004238500641621755
dscrntn,trstlgl,0.004232568368888613
uempli,pdwrk,0.004228256175721118
eiscedm,pdwrk,0.004221508562538015
dngnapp,nacer2,0.004214792120587514
wrkac6m,dngothp,0.004204503975518067
pplhlp,edlvmdch,0.004183256785314504
eisced,edlvfdie,0.004160354477799236
dngdkp,imsmetn,0.004149322917888935
edlvfdfi,pdwrk,0.00414461937939456
rlgdnno,dngnapp,0.004144300545173611
hincsrca,maritalb,0.004113814536502516
dscrrce,dscretn,0.0040788637263791255
hincsrca,rlgdngb,0.004078128217530307
wkdcorga,lvgptnea,0.004040835513853792
dscretn,mbtru,0.004032251494366826
edulvlmb,hlthhmp,0.004024728648222592
dsbld,freehms,0.003995211919609679
trstplt,rlgdnach,0.003990859726135727
facntr,edlvfdlt,0.0039761594206285805
edlvpdch,stfhlth,0.003965027805694611
stfdem,edagegb,0.003964223034350393
dsbld,dscrrce,0.003962647076581047
bctprd,stfdem,0.003946080212579521
edagegb,atncrse,0.003931667346819143
rlgdnie,hincsrca,0.0039193066300467
dscrlng,dscrgnd,0.003874813547988895
estsz,dngna,0.0038736488746961076
dsbld,eiscedp,0.003860734842438672
health,hincsrca,0.003858773984949479
dscrgnd,dvrcdeva,0.003846781430868286
rtrd,edlvdch,0.003843135344890107
cmsrv,facntr,0.0038390189583479353
edlvdie,imsmetn,0.0038230686358482896
dscrntn,rlgdnie,0.003819490256255456
uemp12m,rlgdnach,0.0038114439296617134
edlvmdie,dscrage,0.003801566937761597
facntr,edlvmdlt,0.0037626194644614086
nacer2,edagegb,0.0037443942046846354
rlgdnie,eiscedm,0.0036575153383519438
edctn,lvgptnea,0.0036078004105697045
chldhhe,imueclt,0.0036058499228499366
trstplt,dngothp,0.0035908827486600264
edlvfdlt,dsbld,0.0035819814359169602
dsbld,uemp5yr,0.003566450034740272
edlvmdch,hincsrca,0.0034541814572136217
trstun,dvrcdeva,0.0033926259518563748
edlvdie,hincsrca,0.003388814216090247
edlvdch,lvgptnea,0.0033754307542449777
edlvpdie,emprelp,0.0033639315814153817
trstep,dscrsex,0.0033475878599512204
edctnp,dngnap,0.003342987080620023
crmvct,tporgwk,0.003340898928899577
hincsrca,pdwrk,0.003329210011707058
uemp5yr,rlgblg,0.0033168255218839343
dscrrlg,impcntr,0.003285160265614012
chldhhe,edlvfdie,0.003232518545739846
lvgptnea,uempli,0.0031872283501145696
imueclt,edlvmdlt,0.003182721024629742
dscretn,uemp3m,0.003157763713596183
hincsrca,lvgptnea,0.0031268731887803894
pdwrkp,eiscedf,0.003084216996919971
dsbldp,eisced,0.003083640754578905
uempli,edulvlfb,0.003058350493231138
happy,polintr,0.002993635680349764
njbspv,nacer2,0.0029904778441643687
wkhct,nacer2,0.0029904778441643687
wkhtot,nacer2,0.0029904778441643687
wkhtotp,nacer2,0.0029904778441643687
dscrdsb,mnactic,0.0029829918564591926
domicil,edlvfdie,0.0029703437378541114
uemp12m,njbspv,0.002943264586882058
uemp12m,wkhct,0.002943264586882058
uemp12m,wkhtot,0.002943264586882058
uemp12m,wkhtotp,0.002943264586882058
rshpsts,facntr,0.00293700318727539
stflife,mocntr,0.002933244046387798
njbspv,mnactic,0.0028994917891565913
wkhct,mnactic,0.0028994917891565913
wkhtot,mnactic,0.0028994917891565913
wkhtotp,mnactic,0.0028994917891565913
pplfair,rlgdnie,0.002871065373170445
pdwrk,dngdkp,0.002855715172020351
edlvdlt,dngoth,0.0028398736782861075
dscrage,sclact,0.0028397821105395973
stflife,nacer2,0.0028395459284925387
edlvpdie,stflife,0.0028116817941601924
edlvmdch,domicil,0.0028095512444925932
edlvmdfi,rshpsts,0.0027582169913880974
edlvfdie,hincsrca,0.0027577165849547378
trstprt,dscrsex,0.0027471198176837602
edlvpdfi,facntr,0.002743783045517388
emprm14,dngnap,0.0027002447485673722
marsts,emprf14,0.0026650285318635322
mbtru,lvgptnea,0.002624353458161137
uempli,health,0.0026076795551573592
dsbld,edulvlmb,0.002597672812359751
crpdwk,dngdkp,0.002519182127247714
hswrkp,crmvct,0.002509712399322586
edulvlb,lvgptnea,0.0024795823895826935
mbtru,iorgact,0.0024654952168562602
trstplc,jbspv,0.002451706261809468
pdwrkp,freehms,0.0023349408833423443
edlvdie,emprm14,0.002332097684894785
dscrrce,trstprt,0.002321863963397855
edlvpdlt,eiscedm,0.0022891105992744465
uemplip,wrkctra,0.0022681675329101897
edlvfdie,trstplc,0.0022335169042582564
occm14b,dscrgnd,0.0022105512500230004
eiscedp,emplrel,0.0022028950716178816
dscrlng,pplfair,0.0021878172045761146
polintr,edlvdch,0.0021849305646053363
pdwrk,edlvdch,0.002183118720200959
nacer2,crpdwkp,0.00217962611075196
rlgblg,stfdem,0.0021156421941168485
hswrkp,dscroth,0.0020911143491956705
dscrlng,health,0.002087356122218574
dscrntn,marsts,0.0020618107012949013
rtrdp,wkdcorga,0.0020182667081339242
jbspv,pdwrk,0.0019822854266096507
edctnp,eiscedp,0.001978567958367282
edlvmdfi,dscrsex,0.0019128004041340102
marsts,rlgblg,0.0019112878035868683
trstplc,stfdem,0.0018877018894633002
edlvmdie,happy,0.0018722203539917603
rlgdngb,dscrrce,0.001839792126007933
chldhhe,edagegb,0.0018052087835128058
ctzcntr,lvgptnea,0.001777755100580397
edlvdlt,stfhlth,0.001768040907099401
dscrrce,cmsrv,0.0017591128494847813
edlvpdch,pplhlp,0.0017563682534313674
edctnp,uemp3m,0.0017562820023392517
atncrse,emplrel,0.0017550005409237707
rlgdnie,eiscedf,0.0017411735884802146
imdfetn,occm14b,0.0017272843460094042
pdjobev,pdwrk,0.0016787480373672975
uemplap,tporgwk,0.0016749056839160115
emprelp,hincsrca,0.0016690088424125352
edlvpdch,trstun,0.0016274380596496343
hinctnta,uempli,0.001619687968890171
pplhlp,edlvfdfi,0.0016113210817352286
edulvlb,edlvdch,0.0016034684521025744
stfdem,dscroth,0.001569613071839844
rlgdnie,dvrcdeva,0.0015158936762775521
aesfdrk,uemp5yr,0.0014749652818672604
atncrse,edlvpdie,0.001442028211679193
pdwrkp,dsbld,0.0014208208879466014
edlvpdch,uemp3m,0.0014132039884217074
uemp5yr,dscrlng,0.001403224667331962
mocntr,estsz,0.0013977303590108
crmvct,rlgdngb,0.0013970615134205958
edlvpdie,dsbld,0.0013948049360861664
hlthhmp,jbspv,0.0013653857178790654
trstun,mnactic,0.001347580821855661
rtrd,rlgdngb,0.001240430510412581
wrkctra,hincfel,0.0011796352954344946
edulvlb,edlvdie,0.0011765251765009227
sclact,jbspv,0.0011692292068211652
stflife,stfeco,0.0011650221134583416
rlgdngb,hincsrca,0.0011488518514774712
hincfel,dscrsex,0.0011338638115999042
rshpsts,edlvdlt,0.0011085731898752144
edulvlfb,edlvfdfi,0.0010826814226321951
rlgdnach,edlvmdch,0.0010785563274345045
dscrgrp,emprf14,0.001067497968308101
rlgblg,facntr,0.0009920054600588285
dngnap,occm14b,0.0009788132067981709
wrkac6m,dscrrce,0.0009682627843594568
occm14b,dngdkp,0.0009623422276846261
njbspv,bctprd,0.0009495118724914056
wkhct,bctprd,0.0009495118724914056
wkhtot,bctprd,0.0009495118724914056
wkhtotp,bctprd,0.0009495118724914056
impcntr,imbgeco,0.000945043409655566
dscrrce,trstun,0.0009167800864697956
edlvfdfi,dscrntn,0.0008739834758022813
crpdwkp,edlvdch,0.0008432488693122381
dscrntn,edagegb,0.0008044779105868885
jbspv,edagegb,0.0007673309822896213
dscrsex,dscrgrp,0.0007544463233831802
dscrsex,impcntr,0.0007328381906833159
emprelp,edlvfdfi,0.0006968003241284229
eisced,stfedu,0.0006948025236427902
occf14b,uemp5yr,0.0006928891132265066
sclact,edlvmdlt,0.0006323965911629939
impcntr,hincfel,0.0006036897104990391
trstplt,sclact,0.0005937775803216902
pdwrk,rlgdnlt,0.0005366417813448682
pdwrk,wrkac6m,0.0005362647264370787
stfgov,cmsrv,0.00050005104080042
imdfetn,nacer2,0.0004982363603135351
imdfetn,imwbcnt,0.00041755361595159635
edlvdlt,occm14b,0.00037394798958639147
uempli,mbtru,0.00035340295509325714
uempla,dscrsex,0.0003445649150913832
edlvpdfi,imbgeco,0.00032916667540605626
edctn,edulvlb,0.0003290059085925279
stflife,rlgdngb,0.0003214209249986638
freehms,uemplap,0.0002911807358249377
